Sample Name	Name	Start Mass - 1	End Mass - 1	Expected RT	RSD%	20191017_CS00000004-1	20191017_CS00000004-2	20191017_CS00000004-3	20191017_CS00000004-4	20191017_CS00000004-5	20191017_CS00000004-6	20191017_CS00000004-7	20191017_S00041674	20191017_S00041675	20191017_S00041676	20191017_S00041677	20191017_S00041678	20191017_S00041679	20191017_S00041680	20191017_S00041681	20191017_S00041682	20191017_S00041683	20191017_S00041684	20191017_S00041685	20191017_S00041686	20191017_S00041687	20191017_S00041688	20191017_S00041689	20191017_S00041690	20191017_S00041691	20191017_S00041692	20191017_S00041693	20191017_S00041694	20191017_S00041695	20191017_S00041696	20191017_S00041697	20191017_S00041698	20191017_S00041699	20191017_S00041700	20191017_S00041701	20191017_S00041702	20191017_S00041703	20191017_S00041704	20191017_S00041705	20191017_S00041706	20191017_S00041707	20191017_S00041708	20191017_S00041709	20191017_S00041710	20191017_S00041711	20191017_S00041712	20191017_S00041713	20191017_S00041714	20191017_S00041715	20191017_S00041716	20191017_S00041717	20191017_S00041718	20191017_S00041719	20191017_S00041720	20191017_S00041721	20191017_S00041722	20191017_S00041723	20191017_S00041724	20191017_S00041725	20191017_S00041726	20191017_S00041727	20191017_S00041728	20191017_S00041729	20191017_S00041730	20191017_S00041731	20191017_S00041732	20191017_S00041733	20191017_S00041734	20191017_S00041735	20191017_S00041736	20191017_S00041737	20191017_CS00000001-1	20191017_CS00000001-2	20191017_CS00000001-3	20191017_CS00000001-5	20191017_CS00000001-6	20191017_CS00000001-7	20191017_CS00000001-8	20191017_CS00000001-4
PC 32:0; [M+Hac-H]-@6.63	PC 32:0; [M+Hac-H]-@6.63	792.573	792.578	6.63	13.04027382	136684.5928	126943.6763	142225.4904	173951.6961	145639.0171	139391.1956	119505.8984	215188.2486	378065.3859	304193.2992	301656.641	362310.9788	340758.1198	389106.8456	552546.109	447438.7268	343584.703	396441.9312	403701.0946	313647.0534	492017.8431	473427.8731	474623.5474	436861.7662	258830.9633	347640.0216	300212.8747	243521.5668	509237.0497	457550.4529	356803.6377	239929.0897	474892.0871	298848.4977	325513.9319	224761.7523	210825.4781	346894.4039	268422.5918	275256.6574	813033.5791	327060.5504	545033.6398	298729.2965	314639.5696	787238.3517	326773.3583	476803.3678	413743.8735	301415.4633	402134.9542	205491.4167	282530.7347	406826.51	291378.8411	250342.9291	446257.7821	454856.8212	506082.9859	192313.6416	295059.7417	242420.8631	283208.2245	223797.9049	413789.0873	168220.2165	234699.7825	308299.6153	260869.5383	543094.5792	280145.0923	279139.0617	253659.4986	229285.3707	207077.668	251984.8327	281133.9006	211030.1149	293218.0315
PC 32:0e; [M+Hac-H]-@7.02	PC 32:0e; [M+Hac-H]-@7.02	778.5937	778.5987	7.02	24.75166053	23289.09965	37769.39762	36257.04382	32632.62089	29975.69473	26406.92147	53026.57976	68279.52998	56066.6165	38119.2229	44204.18508	72731.73517	35849.61957	53179.34153	88783.74014	41893.07711	56281.0066	86910.80433	56644.78309	52236.75809	74640.74811	41011.3566	76976.14363	59468.69375	66125.75322	55246.46637	60345.17064	37190.59246	83842.83903	54045.44705	56921.0159	36355.07005	62388.64316	57835.87832	60701.36005	53982.37265	50809.20602	34970.6099	51986.96618	54461.17746	72242.42633	72277.16371	49302.82046	65692.64678	60747.07039	73370.14283	57610.14844	63692.42357	62701.92718	70702.38286	43414.6258	46023.5218	56137.02265	45644.23511	54748.02673	49892.9614	50613.52075	57182.44911	50822.53215	70494.42454	80549.93471	37242.35356	32517.4237	46013.87528	53647.42325	33001.92313	30059.31685	42773.82723	61215.44712	73397.15922	42403.24306	39886.6356	34158.29615	59236.86217	48005.40069	37580.92602	31190.40304	28532.40581	43592.17339
PC 32:1; [M+Hac-H]-@6.12	PC 32:1; [M+Hac-H]-@6.12	790.5573	790.5623	6.12	16.47820119	196047.9594	212968.4633	205176.0088	229689.993	199852.1804	206096.8141	199953.3647	376672.2242	1064083.546	705103.8468	590143.3009	386363.8693	645445.1308	497746.2438	1047085.841	649408.0655	414461.9183	867306.5632	1026557.564	745874.4851	1011580.754	785077.4461	1210040.172	474922.4673	641268.9156	1322583.376	543290.3194	542821.0084	3209699.864	1580331.74	607148.1076	451476.8165	574294.2599	585154.4929	650633.0512	278191.2121	285968.7141	342502.6559	702394.7726	287060.0431	2480260.512	965466.2479	1274934.667	576395.2329	820100.8013	1895302.642	943741.6154	660746.6093	783888.3243	826199.3602	758336.3248	578167.9986	930400.921	824728.3549	587870.8108	931228.5817	1957150.517	1996815.436	1106128.402	313856.1899	553410.2586	467793.1294	754934.7769	330790.1918	1995684.057	238394.6246	329820.2764	398964.9344	462134.8165	770994.0144	1014309.672	723135.717	805404.4417	686487.5658	501288.6287	777220.0727	664882.9614	555619.8094	574094.537
PC 32:1e; [M+Hac-H]-@6.94	PC 32:1e; [M+Hac-H]-@6.94	776.5781	776.5831	6.94	39.92357114	19575.88832	22962.27083	23282.0387	15592.94569	16559.97351	12151.71179	16625.98018	44385.91105	16797.86682	20010.37447	19761.73235	29701.13552	19647.75635	27231.99754	36583.08569	40680.56936	50116.19592	26503.21169	56232.51182	24818.05013	37308.73366	22057.25723	19294.9518	37048.29789	N/A	36469.70829	15714.85284	22443.63614	25629.49248	23658.20077	30362.62552	10296.87259	31719.06751	36655.63309	30348.27389	15914.21059	13813.33056	23900.33691	22973.04824	16238.75688	37334.33275	28339.82509	22119.51224	31257.49884	22093.89271	33816.94239	25136.1245	30170.69947	39777.97222	27227.96093	19753.18244	19299.78444	27134.30578	33475.33926	28384.19289	26570.60159	53657.3793	26425.45044	31445.67394	16366.97111	31325.43179	17554.9282	24982.39538	20772.03241	38999.05673	20179.48536	14995.80397	22550.40293	16232.28503	39897.34042	33096.06275	22261.0256	53808.10538	21126.97631	31886.36403	24653.02824	22085.17046	19864.01386	28190.40937
PC 32:2; [M+Hac-H]-@5.63	PC 32:2; [M+Hac-H]-@5.63	788.5417	788.5467	5.63	7.631191231	144501.1261	155448.0813	153329.3768	164117.939	144220.5023	147323.2337	121031.8139	222510.5511	188285.9076	203131.1149	192950.0896	186992.4338	296150.4145	239797.7041	329955.6171	246915.6377	119221.0838	404000.4619	234229.034	302374.6945	452513.9358	177340.7963	461371.7504	214328.2863	278663.8914	346185.3449	359336.3738	178863.8355	354930.691	243916.4095	281579.9118	186973.6979	221321.4124	272547.784	155609.7242	113375.4706	291851.2407	239143.161	248432.4373	152332.7309	260978.0755	282397.5863	375150.1621	199043.6525	299510.5031	470224.5084	260470.6084	323428.7918	431521.1774	255775.0056	334937.5073	241478.233	340030.811	264191.3696	221950.4925	278829.1346	302339.4867	475630.1069	437721.5841	158601.2002	207298.8891	251905.4549	176904.7181	153512.8853	385382.6674	104484.9102	127273.9783	176545.0379	227633.1484	202291.8306	363435.8465	260459.1612	265553.4533	252004.0582	214176.7712	236353.1471	243381.7795	219942.7388	232753.3702
PC 32:2e; [M+Hac-H]-@6.52	PC 32:2e; [M+Hac-H]-@6.52	774.5624	774.5674	6.52	51.0223286	N/A	N/A	N/A	N/A	N/A	N/A	2624.455244	26221.90908	N/A	N/A	N/A	N/A	20188.90552	N/A	23980.98013	5558.051827	N/A	22490.47998	8119.404723	8387.137605	4729.894618	N/A	7726.806045	31332.54827	4740.899083	28768.00882	3595.973199	32481.76889	6329.837644	N/A	26333.85758	16910.0445	19388.12409	24904.16193	21957.00638	2515.091569	N/A	16356.08249	N/A	N/A	N/A	N/A	11312.81711	8999.422492	N/A	17607.85843	N/A	8902.804543	20955.19027	N/A	6967.06056	4890.518995	6210.88901	5354.677039	10288.47954	6522.490688	9825.040623	29782.32549	6362.41897	2174.148667	8135.722276	N/A	N/A	14140.76532	23817.93347	38384.21622	N/A	N/A	6696.234498	9371.911198	N/A	5574.423571	5522.28896	12981.64735	N/A	5379.133656	11891.19103	N/A	3935.08066
PC 32:3; [M+Hac-H]-@5.18	PC 32:3; [M+Hac-H]-@5.18	786.526	786.531	5.18	21.0978591	4211.50283	5019.37633	5315.097815	5875.151683	6012.181449	4312.108139	6428.581181	6250.430626	6019.056862	4515.182096	5705.417611	7771.367233	12793.069	7058.596867	8832.867179	4794.046058	5325.342567	14284.07853	7943.892294	12320.60954	26848.72467	6268.030946	13068.83904	6715.096948	10289.46747	12130.79398	19550.57971	6562.636332	15471.95913	13147.5498	6831.473184	3898.270761	6454.93201	4230.553353	4505.582875	1786.37917	9563.787067	7474.732037	13104.06783	2343.471054	8582.718073	11722.99744	17451.08715	6394.930984	11658.15952	41767.78153	14411.58303	6657.819085	18948.52348	15907.70078	14635.73461	5925.345841	15935.5387	13440.56025	7321.231839	11622.4628	9141.62845	13535.33743	21676.39351	N/A	3831.293243	3790.691729	1861.490579	4487.910985	11887.05618	2256.430454	N/A	3654.933403	3679.399681	4629.453887	16496.07922	14018.48818	10548.64545	9871.297047	8874.346776	6655.302414	9802.433129	12099.38954	10294.99917
PC 33:0; [M+Hac-H]-@6.82	PC 33:0; [M+Hac-H]-@6.82	806.5886	806.5936	6.82	24.93744087	12626.16925	16084.75214	12977.50756	20590.59322	15064.16875	9875.42503	10953.74001	25745.70533	20189.97223	16523.77381	18491.07492	20433.35865	21938.4574	24987.65158	21550.55734	23195.37767	21084.30209	24493.89787	28828.34147	35308.68727	31063.22129	22959.47502	22187.48899	28979.30462	24020.05942	32257.90607	19850.75454	16505.89083	18601.72389	19238.4224	33870.34648	10818.91492	21551.27557	19269.8797	24754.60502	20248.70037	15199.41843	21803.18593	33648.63999	11255.56441	26740.59596	30787.34626	28564.12829	20119.55985	37298.45988	14114.04259	29051.37452	24296.86445	30368.23419	37317.0068	25619.68103	19113.38847	31032.63768	37341.66982	16661.02278	21854.4146	41654.95011	23057.40038	36604.0825	18210.07172	21747.70963	16681.28766	29467.94825	16468.91364	25886.76197	16527.30454	16568.00919	28514.30143	23963.094	13478.30451	8764.475901	21679.79224	16437.34446	23594.39039	21843.54965	15782.4132	25947.4397	10883.36675	20584.34603
PC 33:1; [M+Hac-H]-@6.45	PC 33:1; [M+Hac-H]-@6.45	804.573	804.578	6.45	24.66247362	24239.07612	20802.44705	27502.26534	26497.9796	23277.00279	31040.75399	28222.11588	60640.66203	100150.0248	57359.97674	39627.21419	70281.76007	142772.7234	40795.62693	98408.32075	73394.55975	38144.22157	52066.24794	105048.2043	57178.64521	100388.4594	86000.00489	81239.04717	70604.53401	51507.99038	119580.2718	47860.42487	70937.97618	145790.3837	101235.6368	88354.96427	32978.59788	57363.91033	91548.69294	64768.70785	30490.5096	33872.16076	40645.95548	83716.76877	66547.25567	108487.9206	88479.22399	50255.89986	67567.36976	86875.05695	57367.47478	94554.47691	80161.49572	73948.64715	114188.1586	62468.72205	46466.87464	83186.28548	100393.402	49791.64665	89746.99939	161889.5202	97618.02874	117018.6214	41530.01119	66804.09184	34069.80591	80181.9563	42036.26499	147000.9788	38084.22389	41578.40042	53606.78194	52187.61843	63893.25132	72371.1731	58024.88167	71784.60629	72413.94101	56783.714	42409.41449	86260.16747	43423.15494	56790.44397
PC 33:2; [M+Hac-H]-@5.99	PC 33:2; [M+Hac-H]-@5.99	802.5573	802.5623	5.99	22.61758462	40412.41018	44771.06151	51477.5702	42155.0665	40877.77029	45016.91682	40179.79489	84632.61758	53878.74472	68766.17745	70366.15129	76177.02474	121658.9161	54889.5767	105443.0814	78376.24265	100782.5326	90148.04792	39067.67232	71748.92538	112853.6392	48564.8854	132469.3678	87538.29261	105154.7228	96816.35214	83436.45736	74380.08261	97621.39425	62119.24558	122203.7707	93429.36695	84067.80732	96508.0062	62498.49265	37599.86637	71473.65981	74989.19627	76941.04358	59688.73375	39485.63993	84356.23664	48212.79689	74037.17444	100019.7282	43847.14749	104510.9879	122585.6841	96462.21958	100266.6219	82595.31664	68757.42934	130239.0573	99686.23691	82366.30617	130716.7086	68941.76615	68101.38164	109547.8507	77770.33184	57368.07042	61028.48096	109379.4848	78753.50171	70626.71099	43508.3111	56422.44866	66495.55612	82434.80914	46715.98441	136124.0903	70346.90131	70626.58717	60948.92854	54316.20705	65297.82762	106662.1467	88971.19013	73122.04208
PC 34:0e; [M+Hac-H]-@7.61	PC 34:0e; [M+Hac-H]-@7.61	806.625	806.63	7.61	30.31790916	15786.75382	21456.5559	44326.92504	15442.15867	17031.38251	33102.71118	18078.39605	38910.36545	19731.30608	23696.38086	11791.17714	27784.89066	17542.05685	41756.65059	49507.8459	28345.40953	20168.54179	54864.42283	20914.00922	21334.13712	27899.79573	14127.9955	29753.84086	35610.95143	17791.54044	19849.01821	35624.45382	14721.28162	21773.57115	39206.44549	23704.14893	24098.4167	15915.64098	17171.45744	17994.36384	19660.84936	42508.864	21020.57482	20866.82359	41051.35791	35232.88939	34317.82223	17900.97538	25413.16145	16711.79593	23484.41458	26885.21466	54714.71434	41110.23615	20431.21143	22131.92404	38049.10686	32901.19655	16731.46716	22197.98161	10474.18025	23304.70284	34748.46624	21610.48508	15272.57617	36653.90784	16196.87168	21021.20391	32590.65617	16122.31191	15344.60924	19340.69988	24214.17258	18748.80469	34262.4783	37190.81428	20382.88991	25597.05749	24873.07117	24175.70602	11522.42559	15602.31325	11652.89142	17531.17968
PC 34:1; [M+Hac-H]-@6.67	PC 34:1; [M+Hac-H]-@6.67	818.5886	818.5936	6.67	10.16077235	1703724.355	1612013.567	1615083.904	1640323.241	1530490.995	1603425.1	1629837.92	3857202.797	5060108.294	3860366.163	4027889.431	3665263.56	4547898.102	3753338.717	4570531.344	4722547.067	4092050.277	3671504.189	4353096.124	3688286.518	4670517.367	3095832.49	4663061.267	4462925.508	3901337.118	4830558.233	3733474.836	3123001.137	5628163.841	5551416.109	4591560.847	3063485.167	3983201.57	4063955.435	4550974.879	2610483.428	2425963.232	3077470.573	4260253.588	3621963.242	6145926.565	3869319.312	5082221.153	3854582.577	4655162.199	5702678.152	4725257.466	4388765.762	4693887.487	4314917.274	4106632.186	3188953.061	4848865.709	4839314.026	3694127.968	4731909.182	4933559.949	5485495.209	5842012.357	3864228.18	4044627.188	3794526.621	3808240.677	3530309.334	4826445.87	2127928.775	3406873.912	4236331.149	4368601.811	4789040.368	4406625.581	3987935.053	3594138.134	3655889.742	2748095.471	3620177.047	3650668.271	3373395.072	3653846.275
PC 34:1; [M+Hac-H]-@8.71	PC 34:1; [M+Hac-H]-@8.71	818.5886	818.5936	8.71	61.66929778	21237.78894	44425.21393	5216.785093	N/A	22850.68964	N/A	14152.23774	36056.30135	24757.25332	58971.05704	23501.6974	15207.01583	95522.12841	13368.05058	108279.0281	96534.25318	20066.31087	22865.58973	N/A	18582.86533	N/A	47917.65143	N/A	30213.26064	49227.72725	86005.4973	56406.37774	N/A	128729.549	35329.16657	94193.32832	20873.72277	47973.74019	N/A	66597.41667	17228.24052	17157.73094	N/A	N/A	34928.84834	N/A	31017.99994	36849.08303	N/A	28355.17658	26204.79558	56365.54166	47933.4406	19480.43179	60186.93987	N/A	51576.03489	78301.78655	36774.25494	N/A	66564.0894	74568.32071	65183.15279	N/A	N/A	N/A	47268.44227	28403.96603	N/A	61644.00827	39131.5432	N/A	35926.79422	N/A	23382.00019	N/A	21781.78698	39583.25098	24077.87566	89367.52432	31092.95979	N/A	21403.93225	60329.58711
PC 34:1e; [M+Hac-H]-@7.11	PC 34:1e; [M+Hac-H]-@7.11	804.6094	804.6144	7.11	14.9152989	69334.63832	69194.43123	62482.45883	65079.50837	53439.85972	54681.49268	63059.19331	136144.9096	114908.4098	81032.95391	83126.79943	127741.2868	70507.27173	108062.1336	139863.5514	101672.3581	128210.1248	109654.3936	97064.88633	99792.16477	141896.9683	69593.61022	108651.7296	109792.8926	96553.25336	87435.28999	115303.1352	124959.4883	100042.4566	94841.38122	123508.5968	57526.15916	110385.1491	117692.3582	93938.25604	110806.0537	92385.4624	81888.09317	105939.996	103358.4409	97766.62347	121176.7574	92888.97221	120665.3496	122930.0487	121022.3352	138221.1214	159715.3595	103015.0946	140151.0032	63192.54214	84647.95868	76811.39188	93726.08831	96344.41663	98987.28786	118259.1602	114413.9318	102859.351	85892.93876	98797.5111	71814.90357	97506.99481	94924.02388	94507.57676	82348.4095	71285.26498	84344.71441	116620.1054	121540.7293	118870.5069	86074.52756	91521.6411	80262.08103	71993.62325	78217.92977	66421.59324	70103.58229	102490.1117
PC 34:2; [M+Hac-H]-@4.74	PC 34:2; [M+Hac-H]-@4.74	816.573	816.578	4.74	50.64727211	1272.219561	743.7502157	1419.039487	951.9098539	134.121927	5264.480732	1169.462427	4439.898395	6285.193483	N/A	20923.18991	12009.54577	14369.72969	N/A	20022.25986	N/A	N/A	22222.80787	12560.79684	6871.077303	9982.188187	4995.763113	5382.391549	N/A	19534.19061	28681.78384	4236.716034	8277.679894	N/A	N/A	2754.445275	N/A	10348.05678	N/A	10379.21298	N/A	14446.17884	N/A	37256.31733	7398.558675	28315.17081	33773.00019	14085.07287	13770.6002	26823.81552	10399.32833	35052.51387	7703.2579	12431.50614	36630.41427	N/A	10315.1388	15507.46605	10861.60792	13831.55238	N/A	3242.565685	2598.190481	7236.775627	10281.14998	16000.15882	6041.051516	12377.97499	3896.209677	8992.850216	13267.30452	12085.96498	1877.819762	N/A	N/A	N/A	3308.454448	6497.147827	11741.07066	10456.77907	18860.78984	N/A	N/A	12809.03704
PC 34:2; [M+Hac-H]-@6.25	PC 34:2; [M+Hac-H]-@6.25	816.573	816.578	6.25	12.70087036	3509488.159	3308640.815	3213628.789	3490741.922	3546778.924	3111353.519	3049405.307	6301878.334	6046078.971	6429300.317	5553949.941	5744638.903	5800512.115	6517248.876	6760860.42	6305236.196	6264452.942	7637434.793	5045768.524	5701296.641	6253984.835	4269356.074	7589849.867	5989431.777	6940041.447	6583078.352	6385994.585	4930958.184	7129613.366	6136450.875	5872678.758	5837992.42	5698469.166	7182831.067	6122199.195	4366575.373	5685294.422	5354434.123	5000545.401	5762427.677	6359313.388	7721019.602	7488399.332	6539643.79	7672202.898	6980926.322	6834334.24	8487163.693	7853322.008	6001725.021	4934756.268	5304171.944	7640194.406	5638353.403	5411321.515	6588593.349	5414645.732	8154060.494	7294935.046	5717707.384	5178684.577	5828554.992	5801918.668	5588297.085	5807515.221	3878727.733	5045777.204	5546639.216	6823971.172	4986756.725	7881528.592	5342860.517	5449895.382	5127187.966	3890856.259	6199083.705	5566539.017	5090554.587	5761687.349
PC 34:2; [M+Hac-H]-@7.59	PC 34:2; [M+Hac-H]-@7.59	816.573	816.578	7.59	65.60897038	19555.09906	16361.32755	18111.49017	23618.95056	35078.64919	34305.96534	16865.24994	44508.45608	N/A	18223.03035	69165.71992	77540.09923	48574.64778	40428.52955	49290.5892	42630.22711	64730.38097	N/A	N/A	25799.4876	N/A	N/A	79879.80119	31737.24635	27482.7412	49071.24184	51756.53096	N/A	75421.76301	N/A	14700.25184	31816.34807	32919.79957	N/A	N/A	22140.79548	30478.0832	63231.50014	N/A	27851.90645	N/A	N/A	31157.38392	65007.41537	21326.5651	60122.97752	43993.49338	44860.02083	N/A	25909.203	N/A	65202.10035	44597.61165	34102.37152	41657.30736	83956.89597	29710.1661	50232.22613	143435.1077	44570.2842	37311.95473	N/A	62113.9916	42362.56893	51210.01763	153641.4811	64017.96752	29212.33571	36919.37501	75169.68805	49303.4602	31984.8897	111703.8042	27832.16878	41227.97484	36131.127	34386.51755	30639.68957	29146.29313
PC 34:2; [M+Hac-H]-@8.37	PC 34:2; [M+Hac-H]-@8.37	816.573	816.578	8.37	32.29045005	10297.02609	53839.5833	50991.73284	18551.56443	16824.60107	42386.28636	19490.19277	78076.34082	40873.31207	89051.80836	27961.87628	N/A	113461.8207	53632.49049	92622.22405	153994.145	53855.44411	130514.5629	20029.51277	57555.69347	144297.8148	108182.2655	122726.4513	N/A	75061.94107	58699.16661	81443.71776	172271.3672	66134.41998	58271.46823	75619.45802	44672.72266	125205.1888	176014.5994	110922.0767	65375.14616	22170.14917	N/A	46128.7846	35933.5643	45616.43947	N/A	N/A	24403.49443	63650.15696	54832.65215	20488.06573	71271.89942	197749.4704	N/A	158537.7999	43381.16454	32631.88163	41644.72706	N/A	N/A	48759.67097	N/A	N/A	N/A	23151.4527	95815.24076	54201.61737	43690.38276	84955.2744	N/A	31801.6272	67443.92692	74560.29403	N/A	N/A	102308.4948	N/A	N/A	51364.12121	85647.76308	N/A	57479.89331	N/A
PC 34:2; [M+Hac-H]-@8.86	PC 34:2; [M+Hac-H]-@8.86	816.573	816.578	8.86	56.47335926	25163.42195	53839.5833	50991.73284	18551.56443	42918.40172	42386.28636	19490.19277	N/A	95185.36359	N/A	44132.33648	96159.92127	N/A	53632.49049	92622.22405	153994.145	53855.44411	N/A	66520.92717	N/A	N/A	108182.2655	122726.4513	103752.195	22653.68725	58699.16661	81443.71776	N/A	66134.41998	N/A	45919.36909	44672.72266	125205.1888	176014.5994	110922.0767	65375.14616	109500.6142	N/A	46128.7846	35933.5643	45616.43947	171254.2495	213856.7829	27570.3002	63650.15696	N/A	46104.21558	N/A	N/A	147267.1561	N/A	28613.15903	191978.5517	31584.74642	35018.93042	80004.93613	36033.02225	210038.1821	23395.13461	27566.62742	43148.74031	N/A	54201.61737	43690.38276	20928.98986	N/A	33304.65739	67443.92692	21190.43544	101257.6368	272353.2388	102308.4948	21471.60626	N/A	N/A	85647.76308	147456.8535	51257.96805	158238.1775
PC 34:2e; [M+Hac-H]-@6.91	PC 34:2e; [M+Hac-H]-@6.91	802.5937	802.5987	6.91	7.7779142	54098.94555	57522.19107	56096.75255	58285.35043	51065.17895	53278.90752	49827.27922	115716.0117	78436.27904	62097.51784	54861.08006	93722.84807	81063.49573	66912.87204	114158.7568	69463.15257	78783.87188	88325.85171	63206.57627	110005.1847	104633.5432	59711.62862	95850.26674	74297.87561	79809.10013	118439.2045	98520.91911	70929.26405	83557.69491	96529.05495	112666.0807	59641.65097	74572.20274	57699.57001	71629.35497	74486.30216	84134.73668	75746.63876	80696.73242	61749.972	142708.5247	136375.8773	126758.7023	47725.16154	81190.62761	106969.6599	100637.623	123883.7049	118051.8378	93296.47012	60358.77265	70858.37377	57817.25313	65749.61243	51128.11617	59799.40467	71323.38038	83698.21763	125365.379	84408.07921	70667.18935	41590.98163	55956.69203	74976.90892	78097.72144	41318.3423	43859.97712	71610.62459	65049.14108	87450.19145	100452.5846	80012.0724	72068.34886	73780.22891	71677.89632	66752.08994	64290.96743	64459.36888	75151.85797
PC 34:3; [M+Hac-H]-@5.78	PC 34:3; [M+Hac-H]-@5.78	814.5573	814.5623	5.78	9.69407803	275642.016	263029.7224	307455.774	245794.8098	245630.4728	247463.2818	244881.8772	390994.9839	521570.2212	398994.8998	422394.6411	347000.1643	574300.8183	445632.5416	631493.4652	614991.5659	295589.8626	650292.9675	323717.7655	521290.8166	526528.4463	339835.7036	791356.9513	404051.1473	467185.0662	613676.0643	569336.2388	345490.4082	738356.5013	427082.6222	493006.8331	349914.091	430974.4077	502280.5568	362128.3921	202174.5561	379420.1796	357882.5112	398266.2917	305213.751	480058.6816	476985.2065	542231.5871	394631.9461	639971.7083	945246.6224	373644.6822	625744.0256	562390.1898	419221.6373	502027.8313	472474.659	652687.0805	456208.5409	447550.5009	617283.107	378825.2141	786126.4132	867649.5643	386143.4804	321985.5057	451424.3013	421933.1979	335508.3331	576700.4713	266633.3205	314301.827	380387.3743	512291.5812	375801.2664	713552.7369	471277.8853	421548.2886	408718.3158	343464.5055	442744.6507	412269.6307	380351.8313	447324.0239
PC 34:3e; [M+Hac-H]-@6.62	PC 34:3e; [M+Hac-H]-@6.62	800.5781	800.5831	6.62	17.74766159	106258.7129	85130.01957	89411.5074	79763.67282	83116.42779	78303.86568	75972.43199	170945.3954	109648.7496	96792.51239	99002.31028	123751.0043	123815.4147	74143.24804	192493.7261	97114.61787	110808.0541	136857.4742	86133.34748	177959.396	172698.6532	106711.1083	170800.9403	151450.3689	133545.1695	186051.1055	133833.662	127519.2272	108082.3029	142048.5784	135002.072	70123.28398	86669.77796	98258.05619	119117.0181	72924.47659	108059.7143	130971.1694	124962.353	79133.11629	227445.8818	173305.6901	137018.5806	79298.61897	112754.3175	142102.596	144581.3282	224699.4127	232103.1399	139510.0172	74152.82438	87354.0207	118432.6675	99452.12951	70810.01632	101220.7352	114990.7319	177965.5361	167605.5958	88344.8501	105138.6584	89922.43723	95027.9753	61480.50854	120530.8055	69910.39515	62985.67363	97256.91435	75727.37914	124811.3034	248921.332	120034.2858	113954.455	106225.2176	72300.17153	95382.27727	111816.6962	75622.34906	96615.99753
PC 34:4; [M+Hac-H]-@5.59	PC 34:4; [M+Hac-H]-@5.59	812.5417	812.5467	5.59	15.00887776	59037.35423	53386.98796	48426.29728	50496.61882	57790.02607	56344.70927	51847.02784	58477.91846	57573.58127	48144.98683	49612.54213	53911.02888	88635.57201	58922.04421	86102.96029	64485.39348	29027.60556	85612.31924	86095.94756	102884.5192	164289.949	48149.47872	121002.3086	69679.53578	40636.09828	91499.89808	81089.79638	31915.29973	87095.07323	64971.44508	119058.8966	46914.72242	51301.67496	55785.81598	28138.38413	24236.18143	62714.8148	73767.61193	55083.97884	27361.4878	110085.3116	52125.31217	79283.04395	48186.60213	57100.28159	90225.34322	62495.41299	55899.73532	116776.6827	63230.80758	140119.831	68337.15146	77847.88325	97616.4994	78528.84643	30530.68965	88212.50406	83862.4851	133523.662	43056.8389	52005.4046	59270.07127	40650.45819	34794.03725	115402.2546	35043.13827	37164.9781	38367.13472	54680.47005	76239.56253	89012.65245	70120.95868	69646.40584	75545.98649	53201.22092	65389.9606	72018.97158	48977.08894	57928.16867
PC 34:5; [M+Hac-H]-@5.15	PC 34:5; [M+Hac-H]-@5.15	810.526	810.531	5.15	25.00963387	7719.897419	5628.923967	4424.881481	5097.137981	4868.730255	4648.136981	5825.61172	2091.815797	4147.525901	2347.602218	N/A	N/A	N/A	N/A	N/A	3460.009609	3907.254605	7342.185019	2235.297592	6131.291353	9199.227156	N/A	5705.674789	8866.016918	3525.544834	8618.625771	6819.660289	8139.012839	N/A	10914.04378	N/A	3209.936952	4797.794544	1450.649991	11147.93647	N/A	2086.741413	N/A	N/A	7905.211737	9044.398995	N/A	9285.35496	6161.09967	N/A	14964.31448	5642.439994	3959.685552	20331.27101	N/A	11367.64943	1667.024307	3544.349292	24264.0939	7650.776552	10618.21759	6235.635115	N/A	5910.915016	1136.799877	3525.040547	N/A	2590.440054	776.8789588	8115.426009	1424.991633	326.4885926	4171.868526	N/A	N/A	N/A	4409.452912	4229.298138	N/A	2405.147035	2327.268537	3602.502262	4012.136915	3009.616129
PC 35:1; [M+Hac-H]-@7.02	PC 35:1; [M+Hac-H]-@7.02	832.6043	832.6093	7.02	17.90794717	52849.59642	58565.34875	43953.96306	65117.32168	59962.54587	51451.66155	61948.37109	110678.8605	80098.44855	91929.14712	86827.9657	100151.1631	103453.589	71806.64132	130601.2252	119380.3353	96409.40474	78175.61301	82464.86197	108373.4558	118030.8455	83774.36419	89521.31671	127081.2779	59783.98682	166120.3828	96888.23295	61759.44556	116648.9858	108427.2612	149870.2202	61478.59049	82690.10706	88905.89608	112578.8656	38667.54528	62093.03262	76039.53251	118719.69	96027.93786	145171.7136	96553.19844	102087.67	110924.9194	94419.93487	87614.8826	126943.78	112802.9601	141782.6212	123130.023	74479.95284	43792.41498	132057.0256	173956.366	83337.95628	100280.5313	92595.42006	108093.6623	170449.0722	97339.26801	119914.5959	70908.0583	87644.51882	60631.47556	106604.2074	64739.06732	64706.07016	69192.82365	91600.03702	83316.57443	115961.7786	82198.84944	78709.67413	72899.74521	61557.7258	104717.9772	71285.61489	63158.95159	85541.18323
