	compound_name	Ion	RT	mean.RSD%	20190913_S00041674	20190913_S00041675	20190913_S00041676	20190913_S00041677	20190913_S00041678	20190913_S00041679	20190913_S00041680	20190913_S00041681	20190913_S00041682	20190913_S00041683	20190913_S00041684	20190913_S00041685	20190913_S00041686	20190913_S00041687	20190913_S00041688	20190913_S00041689	20190913_S00041690	20190913_S00041691	20190913_S00041692	20190913_S00041693	20190913_S00041694	20190913_S00041695	20190913_S00041696	20190913_S00041697	20190913_S00041698	20190913_S00041699	20190913_S00041700	20190913_S00041701	20190913_S00041702	20190913_S00041703	20190913_S00041704	20190913_S00041705	20190913_S00041706	20190913_S00041707	20190913_S00041708	20190913_S00041709	20190913_S00041710	20190913_S00041711	20190913_S00041712	20190913_S00041713	20190913_S00041714	20190913_S00041715	20190913_S00041716	20190913_S00041717	20190913_S00041718	20190913_S00041719	20190913_S00041720	20190913_S00041721	20190913_S00041722	20190913_S00041723	20190913_S00041724	20190913_S00041725	20190913_S00041726	20190913_S00041727	20190913_S00041728	20190913_S00041729	20190913_S00041730	20190913_S00041731	20190913_S00041732	20190913_S00041733	20190913_S00041734	20190913_S00041735	20190913_S00041736	20190913_S00041737	20190913_CS00000001-1	20190913_CS00000001-2	20190913_CS00000001-3	20190913_CS00000001-5	20190913_CS00000001-6	20190913_CS00000001-7	20190913_CS00000001-8	20190913_CS00000001-4	20190913_CS00000004-1	20190913_CS00000004-2	20190913_CS00000004-3	20190913_CS00000004-4	20190913_CS00000004-5	20190913_CS00000004-6	20190913_CS00000004-7
226	TAG 42:2	 [M+NH4]+	9.3	4.319825639	23581.0825	36358.9154	62917.03608	39983.12645	33219.65166	105702.9723	72621.86121	54151.66874	43296.13766	21579.02377	343010.7368	147050.5566	267215.3835	470377.0442	333225.617	215311.0652	41268.43246	117240.1237	44615.58774	64937.22091	19841.19578	351592.9789	446100.4272	25217.98973	53538.72303	47518.80276	40806.00474	45139.8451	21973.88456	133140.9393	311495.3516	187545.0339	28804.13456	181410.3732	54181.74381	237539.8806	38644.55348	67950.92777	3321985.623	57625.16735	35401.33416	64120.40491	75650.57268	214704.1683	51502.79096	178181.628	401783.6223	108695.8254	54997.92816	57753.75348	114090.8813	150781.7897	15636.94905	48982.31598	354856.249	44260.05165	61174.42806	151977.3953	62260.97164	131250.1299	51751.92565	19364.05029	74731.37014	308339.8591	275821.4412	276545.4114	288226.3966	280580.3954	259877.3154	284307.231	296210.1081	297403.2552	217914.1254	206163.0628	220868.0967	207334.5666	220874.0801	185879.7419	188900.8387
227	TAG 42:3	 [M+NH4]+	9.08	8.424263757	8876.283709	13324.70627	25755.28724	16949.69108	14113.70524	48063.93917	31088.06661	21986.22161	19725.72694	10994.81299	147421.2846	43165.46115	46410.54613	80484.52846	108586.0341	92473.47304	15048.02243	28860.05611	26295.41041	37433.77481	13261.28499	100374.9029	120401.0446	11993.76105	24015.74164	13459.54455	29778.20216	19994.49624	9058.069294	30220.23337	89705.77709	42324.45258	17434.1946	53732.75617	25866.72325	67130.93492	16949.19021	25845.49919	553652.7273	14845.26539	14866.34851	31260.43426	24768.11972	74378.81766	33734.01136	89931.88117	88204.36608	47255.73347	24746.40859	24189.97377	48935.79665	64632.12616	5721.079214	19241.07701	139021.8565	22726.79843	22540.57022	63251.94434	17495.8125	18962.86511	14913.51327	5462.559813	28482.19141	134733.0515	84032.18079	76330.78818	94794.7117	76625.85704	79008.0146	91605.05354	79003.48556	79975.54215	52431.46633	53880.34034	49026.23034	45994.00967	45920.33748	40225.45935	43814.39437
228	TAG 44:0	 [M+NH4]+	10.14	9.029007522	28119.82791	30443.97546	111338.3833	64442.91688	37466.30936	221140.5728	199349.7309	97832.49717	43163.10951	50645.14566	409436.5862	550877.4013	236841.429	530321.8715	262905.3175	298854.0654	46369.45873	262341.1282	135404.8212	121362.6882	32112.43977	717876.7961	1783533.066	30672.95247	132500.2001	105296.2559	73184.09344	76745.92461	62668.19624	381471.1277	874021.9418	1088522.623	72461.46975	1798267.866	128836.841	987820.3053	72868.36201	94403.49945	2275093.774	99484.59112	36989.72698	208795.2402	128957.1366	586602.5418	67460.80719	256293.1649	537237.191	262638.9484	70113.7496	206530.1871	227667.8184	219250.76	25789.90734	220684.0296	174245.4281	157285.8078	130219.6226	706005.8177	79345.52107	142925.1201	92777.11749	28396.92538	197582.7287	264613.9207	583463.0545	631281.9601	569956.8449	557467.9914	665017.1787	636641.1239	686266.5755	532241.2687	305232.964	402561.1165	349522.1213	307772.47	313381.1253	284237.1781	295374.6972
229	TAG 44:2	 [M+NH4]+	9.68	2.023743184	65299.80956	110499.0843	194504.5183	129910.7293	82734.72633	237710.1351	236413.385	185939.422	120266.7883	150464.2225	867403.4619	472301.7411	424653.4922	918933.1319	648248.6945	426749.6925	109650.4557	269803.9511	227677.6699	151381.6738	101390.0856	1152938.167	1569971.419	82779.45564	139622.4463	132970.1769	158327.3409	125412.1846	68686.64971	458648.3408	443158.0015	826784.366	135284.0159	744052.3581	298034.1383	999707.3411	194377.2963	330995.5585	5616657.532	307164.8572	145259.5681	237563.292	466737.6212	626312.4957	117543.9063	379033.691	927227.2005	306130.6546	312417.5504	330807.5446	388228.8405	460341.6869	91644.71245	199204.0856	720113.5096	220156.0373	131435.084	804580.5822	161496.6611	289274.2262	150335.1529	77620.71683	261631.4983	604158.2167	834927.8514	802239.8194	834788.9353	790094.368	800827.6485	823056.854	811313.5229	806185.4695	520862.7873	511469.968	506523.5332	510165.2358	478512.1132	480478.5407	465056.4915
230	TAG 46:0	 [M+NH4]+	10.39	10.32646067	89217.81463	97022.15048	207838.0866	127284.0688	72365.84348	293364.8191	371878.5998	177012.3255	107596.3284	65269.34324	318319.4889	690521.1402	264045.4775	446026.5022	263972.5182	396296.5544	86293.30615	336340.6489	224276.9254	185346.1041	89132.16152	541016.029	1096191.584	90329.33025	261136.962	194933.0947	121098.433	147008.4678	169281.0905	400646.1536	672660.7696	790666.5573	145031.3456	1222739.219	217931.2672	583796.4424	120616.6012	156160.3267	717866.4297	169873.5767	121310.0897	277776.8788	204058.1259	566573.6671	173393.6727	308941.4033	425623.1963	351577.3872	125200.0531	357550.9543	305578.9316	330502.6397	81497.74961	431839.87	253313.9178	287408.7981	258053.462	807709.5299	191933.4103	160333.4108	150494.8178	84030.4159	363074.5785	420264.7554	580381.6933	831656.0973	691354.3789	768236.1868	724747.8041	752199.0263	753042.5319	795025.8563	470185.3319	465818.6821	457594.1994	417345.791	439800.4643	414447.1403	364974.1116
231	TAG 49:1	 [M+NH4]+	10.55	6.880757942	232732.6086	101942.2657	159182.0916	200126.2777	645533.8407	241704.186	159237.7668	95146.0335	130143.6152	136385.2524	130668.6157	281777.8003	253456.2667	536609.0187	290850.1094	219862.5801	236796.0662	316035.5728	110079.7902	293672.6763	171292.3254	286553.2139	298367.1266	288817.9277	240845.3394	153563.3503	203913.2681	137432.8892	309747.1246	385385.7204	527851.2983	860437.0025	354627.6344	267453.5443	210768.0616	150741.7397	208705.667	107175.2329	35606.18047	836189.5065	265468.9007	463230.9696	823483.9079	125066.2403	274161.6861	158835.1681	244880.1953	343825.8501	102135.4725	416013.6024	156705.6564	187749.9746	115261.5753	404089.385	84523.63689	146662.8503	231577.2556	191781.8149	212202.9351	109336.0986	176369.7502	181039.8011	300006.0187	102424.3876	248356.2057	225450.1878	249110.7126	250663.1066	222271.2282	205529.1811	227819.6827	240246.3422	475482.0671	514122.5706	493642.981	456991.6646	463543.9717	492456.4053	375942.7595
232	Unknown TAG 49:1; [M+NH4]+@9.87	 [M+NH4]+	9.87	18.96382995	9591.918688	15663.15554	25262.97328	17478.52909	16134.61927	54601.87728	42229.51171	33454.15133	13980.04801	9538.080723	101403.9159	107986.5168	39603.25659	136406.5604	93723.76706	78829.07072	9278.461022	66679.71666	40104.65804	22702.64308	12172.64312	215089.8333	250890.6878	10203.13493	22401.57024	27342.76233	22115.56151	17180.79118	10767.68051	80701.4218	66170.53799	113082.28	15540.87278	257539.6889	36324.48774	128732.5305	10640.34936	22431.99909	385432.7857	10182.68987	16581.3365	43711.24533	10013.45095	152275.2553	21089.07084	55257.87411	134854.0963	48170.86117	22352.74133	40363.85809	58918.88554	71435.5275	8336.998643	34931.20627	70965.81758	21623.02555	28644.93479	201358.1257	32064.97871	52866.11799	21126.14787	7432.200585	38141.83251	80840.5199	139026.739	167988.3374	124865.7427	200616.9492	164263.9121	227811.493	179079.2986	167027.9061	88025.67492	84304.66063	75498.06826	85329.13124	82577.33228	71044.33882	74549.13427
233	TAG 50:5	 [M+NH4]+	9.85	4.326473329	351806.4989	541049.3677	419094.9467	466135.0023	288980.1673	684373.7372	757845.5018	799514.3689	541259.9368	272484.9721	1020516.949	653730.4504	535203.5205	869536.0667	870563.0444	822838.2645	482094.9864	634988.263	754322.4356	465668.7286	369235.847	1124017.219	459392.2134	372631.1483	298226.8207	390805.4686	606278.6622	398565.9152	159302.6778	410412.2964	409012.5962	263856.3223	321900.4238	295470.8291	461730.46	653018.9357	418800.4226	759452.1555	1009222.619	214554.0664	649065.9031	523456.3265	269572.414	1104986.302	791135.107	890473.9649	675132.7921	703554.317	677652.0236	510579.0322	842964.1159	982956.9026	370216.9831	260151.2925	1406004.343	418731.2531	443480.73	759150.1257	525725.1481	671443.3178	414771.0517	433468.9577	658752.0406	1526841.808	1036722.144	1032170.97	1038011.988	1068828.204	1073184.316	930979.8884	1058461.784	1030441.931	653104.3593	604525.0476	636792.8354	615992.6208	612221.1751	600114.5935	564593.3046
234	TAG 53:1	 [M+NH4]+	11	7.250902151	86835.21418	66727.28627	149315.7795	96693.18316	58023.5518	184679.4877	233062.6228	169395.189	92473.55327	125941.5183	142170.1301	125887.7653	113056.5894	79668.47809	119354.2869	188136.3596	66129.98962	93375.15321	91526.63341	78670.30797	88518.08639	215112.2862	294318.9796	81703.20261	103124.7937	93003.43726	102497.6376	120417.9025	67290.95551	97707.10649	85871.39878	156409.8171	117404.5162	136224.7816	132309.2569	85217.9668	94969.55164	123628.6344	93171.85234	73940.09183	107441.8015	110107.243	99309.08417	196978.7938	84700.61954	205910.6457	257181.0125	149489.2983	78290.15954	74250.56954	130518.1853	177743.0304	127769.9079	193550.792	177741.3169	192302.8989	175667.4004	254856.6869	128856.5127	152811.8916	99730.7074	80132.85367	154476.5774	313413.5272	260355.68	248952.8705	235115.0704	248892.4127	237140.2973	247995.9584	214346.7976	211932.9216	144968.8547	126447.8924	119580.6403	129430.4709	122991.7532	90053.22894	114504.972
235	TAG 53:4	 [M+NH4]+	9.78	18.11035213	30147.2069	31223.00082	25950.26324	31975.83938	19401.96786	41844.9145	50901.47292	40185.06696	40543.2724	27396.986	66864.47567	39468.1846	39484.07814	90774.99322	74872.12828	57835.11774	16375.1847	65104.79564	37459.54728	21370.57606	32197.61352	74850.89657	21012.28054	30688.44942	27016.76038	14883.1377	38395.76775	41273.79274	17370.75	43712.26236	48241.74	24279.2341	29615.09713	26027.48987	35341.72743	52318.44777	27799.41498	49541.5028	108938.1802	28463.32455	31957.46764	24592.95473	18153.19785	46280.62336	38483.53496	65908.22603	44165.77793	42692.09548	23981.63668	23550.63971	52461.71071	50171.53947	33160.74952	28894.51693	124487.9418	47552.05923	39805.67153	74129.06295	29283.74826	59215.61379	25863.56249	39081.65384	40945.88344	64291.20407	67878.62906	69515.22471	96778.00489	92735.58311	106080.6688	105738.8941	91856.20122	71660.45033	57878.14904	60424.70676	61748.86749	46126.42762	52914.71496	36343.44773	49687.3239
236	Unknown TAG 53:4; [M+NH4]+@10.41	 [M+NH4]+	10.41	6.164272442	204747.6976	185741.1427	137632.7214	175387.7193	180797.0036	267150.1302	307483.5502	222682.2454	187196.4244	142131.8773	138593.6732	96436.16678	133499.7078	160742.4574	139418.3976	164573.8189	180858.7936	144760.492	179216.168	139542.2174	187592.413	73868.41252	89157.40459	179488.9576	134692.4497	140670.2476	199976.6089	166471.1422	129304.1242	173525.5637	138660.8709	151877.1237	166619.4246	41878.9911	198872.1938	115913.7825	231479.9355	207984.4136	34878.95894	149936.8412	270405.242	109984.9446	185291.2633	176075.2274	186238.6132	146621.4798	106501.329	260003.3646	235853.6932	98247.48017	219029.5899	279540.3617	195691.438	139125.4516	303099.6885	336906.1555	293001.043	116680.7816	329633.957	236618.0819	196092.1665	221660.3698	162346.2788	269735.4722	316637.771	314131.6588	279746.2154	336598.4286	298286.2605	307159.1299	336797.1622	302767.8555	250373.5012	310402.3751	223546.5338	213126.101	244725.5641	229001.4724	174336.6473
237	TAG 54:6	 [M+NH4]+	10.13	2.74288948	2541919.897	1839029.672	2475848.543	2699659.937	2761618.208	3171635.448	5242125.565	3596999.363	2315898.447	1943149.078	2378832.306	2080134.035	1847449.154	2961506.343	2885002.625	2275005.085	2201386.53	1735536.639	2109317.197	1958718.625	2384851.129	2181132.676	1103543.789	2049653.439	2336210.654	2226179.685	2442890.389	2092456.149	1523469.492	1472526.74	1907578.198	1036166.196	2409991.291	1102585.14	1867247.803	1631689.992	2323136.305	3139385.683	1614690.529	1070027.714	2437112.064	1827621.581	1490390.446	1856752.045	3292069.329	2052527.852	1971382.162	3443769.073	2868493.182	1688907.472	3650050.237	3447662.723	2430125.655	1261340.788	8073713.046	2708089.585	2276599.904	1316529.948	4212233.841	3376199.529	2682909.885	2445620.039	3150891.675	12885364.95	4971858.034	4617731.952	4803355.644	5067160.481	4851050.392	4951559.233	4847950.627	4858038.257	3406901.224	3430266.504	3427398.27	3281293.24	3495557.07	3142751.466	2916399.239
238	TAG 54:7	 [M+NH4]+	9.98	2.74115718	877091.4351	578435.7432	1047064.809	1313739.447	1055337.957	1408444.673	1829092.275	1755430.723	1167941.746	566136.2931	1236306.214	1073630.6	663802.7546	1237437.984	1465138.083	1018844.663	1201030.17	605011.8273	1106413.9	729928.5978	860516.509	1692379.541	443481.4371	848902.7269	684765.3882	852221.407	879841.0418	824792.8224	332346.8304	470269.0269	534109.7671	373111.1974	799368.7162	453728.876	630952.4	658312.0372	707150.8091	1069222.184	912194.4228	386818.6966	1020583.925	1091163.403	504064.4688	1152269.006	1250125.217	794433.3639	1255911.952	1271162.462	1039727.846	1170183.885	1771253.558	1863447.196	690692.6595	400709.3013	4090300.588	792679.8349	619692.5466	641538.1084	1423170.468	1531422.692	1079436.69	789302.6033	1312026.158	8424492.331	2107545.416	2035926.807	1993515.45	2141034.837	2098780.12	1981030.718	2088844.479	2076461.21	1410602.409	1244055.695	1269815.663	1340309.158	1370500.83	1214317.145	1251455.892
239	TAG 56:5	 [M+NH4]+	10.62	5.59390105	432644.2625	452599.3133	270554.0246	463856.6725	422199.012	431042.2137	719166.4991	658394.7492	461018.3922	272779.8634	382114.6691	407222.3414	317396.5999	443540.7271	615787.0318	346960.0914	473456.7851	352410.4626	458654.7593	285110.9178	404051.8216	397399.6083	336515.5734	492370.9205	351978.7813	314084.2603	466595.0866	481814.9385	249868.7128	264736.4511	413794.1574	269020.3717	478849.2377	300478.3221	261391.7175	294141.2027	303644.4298	438150.1647	335761.7089	283668.1514	324388.5768	280869.0766	393473.476	481148.8299	507743.0897	227293.5822	413919.3445	623411.0134	442099.9971	345274.2848	497641.9703	407463.179	396361.3199	328981.2917	832208.3176	637191.1197	389627.6048	287943.4945	625129.8596	640718.7059	370523.2275	450482.8164	782622.5598	507517.6781	799629.8156	763987.6303	771027.5297	766873.559	797444.5841	679055.5179	824844.453	786010.0228	617447.3507	581401.5178	561815.0756	565445.304	590937.5749	521477.9744	490857.9668
240	TAG 56:7	 [M+NH4]+	10.31	5.17769944	942757.9445	668732.1678	625588.1532	1386394.424	965699.2239	1085754.483	2038401.413	1754220.773	1226375.499	1030421.276	603900.0399	1088179.522	640179.9165	962775.0279	1808433.371	899510.4675	1483468.442	511777.032	1020874.092	457094.5872	1096684.172	1280545.179	518977.6538	1174178.134	844288.1426	879846.463	958115.653	1235059.044	366159.9215	380247.9923	720583.1603	456189.9031	1435377.939	527399.3349	452974.3262	630823.7927	536787.2702	761848.7382	730825.3796	501727.025	749187.8142	976440.0246	672012.2136	939282.5242	1091638.313	432967.2549	1753447.573	852141.9564	667154.7866	887149.1363	848084.2928	1170477.2	723308.7124	842957.2642	1231680.348	1261588.767	707294.6882	641103.4392	2120727.535	2184054.404	1126403.42	908314.9288	2397557.592	769996.1936	1725785.587	1499743.21	1589563.239	1741393.461	1634834.897	1697707.047	1722688.861	1731593.416	1043948.533	1034495.321	1076327.58	926602.4442	1042805.819	924015.3666	869885.9024
241	TAG 56:8	 [M+NH4]+	10.12	5.926978416	894306.0275	498339.9965	549984.0652	1295633.263	745718.4802	957761.3724	1759318.078	1947326.076	1359273.436	1113854.948	703029.739	937626.149	521876.9025	799515.3381	1564110.83	735895.3691	1745648.131	356310.6499	854384.3558	384837.959	1209451.174	1036470.987	291378.2738	1024849.863	572897.3495	790760.1228	1005785.812	1065556.222	261847.4865	266903.9469	504746.5955	282089.2956	1386216.687	255802.7438	368099.0535	517451.9142	499194.7804	603871.8226	491181.0421	274560.656	743312.1054	1079648.213	421953.6641	672077.0356	1014786.904	516234.3663	1396520.405	589356.8627	567779.4725	731255.36	661253.5028	1155079.328	597671.5719	527446.745	1087499.283	1050221.69	487082.5458	444702.7543	2024549.956	2167238.146	1004936.555	818024.8434	2009336.214	751018.4657	1407853.611	1279505.62	1296943.38	1461746.974	1492929.281	1501471.238	1429025.611	1384537.681	748945.6471	729396.8039	731586.329	718499.1346	730757.3881	667653.6789	690516.4702
242	TAG 56:9	 [M+NH4]+	9.96	9.325573016	188178.6168	133891.7193	144122.8491	397227.2911	179860.6081	243208.215	401094.2745	463721.7972	351231.9916	137466.2968	185015.953	232305.7734	143289.3035	306722.418	383972.3638	203363.229	408656.3861	82145.34017	263329.1572	106834.6203	174750.6857	346924.3143	68775.52431	264567.1857	113237.9834	161897.4249	210361.3912	225524.4899	35803.19131	58219.90546	102934.4979	54088.024	284615.0339	71058.36362	74780.30555	126470.8681	100853.9127	146321.4559	155159.6139	68756.18082	162944.2577	377941.0071	87572.52279	233074.5512	271834.7761	96352.17415	345198.2137	147165.3454	140521.5436	182323.3121	165307.4768	319682.974	91794.48546	93525.66886	350815.5946	211956.7741	100203.4903	125424.1387	376800.9816	477591.1967	285737.9764	186927.6712	366852.4405	288895.7576	317426.3494	293201.8393	345284.2015	376732.9995	313543.5671	360021.2283	352294.4106	296342.0392	257921.9545	239442.1441	249315.896	225364.8574	247441.8829	206982.4535	215601.6247
243	TAG 58:8	 [M+NH4]+	10.38	12.07756328	206433.1185	125717.0627	106545.9042	296035.2493	216739.7113	202218.7056	351762.0193	337940.1774	244026.903	183921.1965	110332.9421	171889.4661	105965.1418	220785.4495	300770.4451	141090.8814	291333.9521	86317.9081	224539.5629	94601.42015	169161.7038	185009.1006	69387.55119	274658.3724	148806.5826	168284.3697	201038.7026	219410.3265	62465.24993	70345.92754	156751.4394	87423.25432	260485.6429	72656.01815	67656.13539	77514.54835	97497.4378	108251.4503	105896.5307	111796.2512	138703.4785	194099.1216	136604.5713	124217.2634	192168.7544	55484.95771	276658.767	193396.9088	108810.8404	155458.8508	148754.5709	207375.6502	113493.7586	157695.9896	229563.4144	178253.7861	117973.1334	117434.1512	533433.6927	475470.1464	233453.4741	166770.536	523373.003	131449.2739	342295.0508	247820.4082	272550.6631	352215.8643	317690.0951	278022.324	330905.9418	300993.1595	199009.3336	191266.6441	179910.4757	162258.1983	191943.7043	171863.045	150240.9017
244	TAG 58:9	 [M+NH4]+	10.21	5.265405599	209271.9289	138631.8104	106763.6644	355700.0393	268746.7332	204251.6058	399885.865	443588.2658	289103.5656	208329.2113	117036.4747	232891.5759	125610.3571	286219.826	359068.4134	152276.7956	352826.9074	88926.66421	202957.3741	87986.44203	197995.8103	170101.8938	72074.04388	302194.3997	152402.1416	189800.2936	233399.2544	224290.5313	50103.70268	66402.72768	163964.8881	66031.04977	317835.4196	66158.34212	61609.2536	95691.11626	93436.6972	105196.0433	83578.23804	81544.14212	155717.5598	235277.1009	117133.9135	121838.39	230806.7063	66540.876	216503.1297	132314.7596	129885.4868	128521.8322	118454.9095	236251.6918	100977.7721	134784.0607	250413.4563	243466.0024	104370.497	83367.01047	575452.2221	578724.6277	303384.7316	216127.0516	503268.7794	159415.9339	312074.1636	294891.5625	335107.6608	344618.4786	341280.477	326483.2141	335518.4388	342035.3254	207368.037	171661.6676	203268.4646	187321.3594	208161.4964	207816.1721	179233.4135
245	ACar 16:0		1.66	4.990278803	147000.9773	209433.6584	142801.3804	186998.7102	105482.2116	159248.4588	390852.4756	354064.9415	329470.9667	387443.9947	343198.3495	279113.2674	259461.8503	149533.8649	231218.5124	204579.5364	175170.6714	144968.5238	291882.0187	126773.5812	217171.9544	179265.1824	202522.2137	442362.619	187209.1722	230412.6121	149050.9759	224676.6186	106187.9588	232156.5734	100845.9025	125159.5441	225924.0193	201063.0594	419083.5923	286047.7265	167877.9052	180151.1245	411263.8029	125384.6036	203136.3339	215996.8299	166102.987	218998.7914	105745.538	212965.2181	183255.6833	192354.4829	204550.1074	197515.4653	301966.6517	186269.8985	129332.4357	262179.9125	102794.4739	215999.6802	120309.5522	194717.0073	107280.2921	367723.2083	152183.4035	177265.337	387479.0909	252715.4949	123728.3168	125927.4276	131293.9978	137632.6955	133773.8988	129226.328	144222.2784	129613.2539	44562.45725	48566.05025	50315.19728	50521.14023	47574.48871	41919.79554	55251.62773
