Sample Name	Name	Start Mass - 1	End Mass - 1	Expected RT	RSD%	20190913_CS00000004-1	20190913_CS00000004-2	20190913_CS00000004-3	20190913_CS00000004-4	20190913_CS00000004-5	20190913_CS00000004-6	20190913_CS00000004-7	20190913_S00041674	20190913_S00041675	20190913_S00041676	20190913_S00041677	20190913_S00041678	20190913_S00041679	20190913_S00041680	20190913_S00041681	20190913_S00041682	20190913_S00041683	20190913_S00041684	20190913_S00041685	20190913_S00041686	20190913_S00041687	20190913_S00041688	20190913_S00041689	20190913_S00041690	20190913_S00041691	20190913_S00041692	20190913_S00041693	20190913_S00041694	20190913_S00041695	20190913_S00041696	20190913_S00041697	20190913_S00041698	20190913_S00041699	20190913_S00041700	20190913_S00041701	20190913_S00041702	20190913_S00041703	20190913_S00041704	20190913_S00041705	20190913_S00041706	20190913_S00041707	20190913_S00041708	20190913_S00041709	20190913_S00041710	20190913_S00041711	20190913_S00041712	20190913_S00041713	20190913_S00041714	20190913_S00041715	20190913_S00041716	20190913_S00041717	20190913_S00041718	20190913_S00041719	20190913_S00041720	20190913_S00041721	20190913_S00041722	20190913_S00041723	20190913_S00041724	20190913_S00041725	20190913_S00041726	20190913_S00041727	20190913_S00041728	20190913_S00041729	20190913_S00041730	20190913_S00041731	20190913_S00041732	20190913_S00041733	20190913_S00041734	20190913_S00041735	20190913_S00041736	20190913_S00041737	20190913_CS00000001-1	20190913_CS00000001-2	20190913_CS00000001-3	20190913_CS00000001-5	20190913_CS00000001-6	20190913_CS00000001-7	20190913_CS00000001-8	20190913_CS00000001-4
TAG 53:4; [M+NH4]+@10.41	TAG 53:4; [M+NH4]+@10.41	886.7859	886.7869	10.41	11.05122909	283544.0387	353979.1321	241953.0407	237474.074	274228.8391	262049.6989	198868.5478	232283.0604	205792.6889	187157.9479	182079.5306	187965.1543	234440.0228	183966.4882	210231.9217	228575.5604	163622.8433	208008.8119	121601.7096	153350.3086	175150.0966	139403.0535	215557.4992	232577.9604	149679.0624	189076.7302	186753.8024	233057.3789	76013.58709	80971.69524	221415.5024	135980.66	184726.9643	176476.7107	168139.6534	151865.5554	215391.7454	164864.2672	166265.117	147832.1392	38948.69553	237783.637	131551.6351	248226.1419	226656.5434	33058.36662	171844.5309	325519.6965	163113.692	152484.8399	184082.0267	166075.5567	154997.4778	128433.9819	244569.488	215576.3539	112070.9259	186862.8217	272974.4994	212391.8921	146220.1562	199966.4706	232030.2081	211941.5639	80262.23447	195849.5701	177033.0899	189288.2516	239203.4295	115738.7448	204195.5511	208088.3964	210148.9973	158518.8806	183190.7465	167665.7366	161876.3438	172686.4424	172901.1206
TAG 53:4; [M+NH4]+@9.78	TAG 53:4; [M+NH4]+@9.78	886.7859	886.7869	9.78	12.68289125	65546.09036	68907.60823	66833.18232	51396.00751	59293.93159	41588.33319	56679.10966	N/A	N/A	35288.10566	33195.858	20171.20755	36721.38473	30454.19897	37938.29111	49505.22553	31539.53099	100353.7883	49767.62228	45355.12226	98911.32118	74863.88803	75751.9843	21057.9037	67316.8807	39520.5901	28600.9239	40001.03891	77024.60295	19083.10346	37856.91632	27275.15103	19544.40895	33883.75687	41687.47275	20401.65859	54258.63652	57358.20829	26579.31358	26275.82692	24206.33238	N/A	59376.69536	29810.5385	53989.16961	103251.8862	N/A	38471.09283	36472.69776	14939.11487	N/A	34317.12889	69673.34398	53261.18253	40157.88007	21919.83397	26864.22078	44757.16408	N/A	35990.71276	30367.99329	82129.46204	N/A	28793.33189	50991.80989	17398.72178	44303.98131	24966.16061	42174.7272	29190.84558	48669.82359	44608.5602	46504.56062	54839.49436	50470.52884	59627.59879	55725.596	47097.54826	40923.01062
TAG 53:5; [M+NH4]+@10.22	TAG 53:5; [M+NH4]+@10.22	884.7702	884.7712	10.22	14.37483267	138946.3378	143081.8515	149474.2143	147453.4671	150671.9187	167428.6238	140626.1986	154481.7622	85336.20374	98464.81806	127480.1242	96115.28504	N/A	110744.664	131737.0657	140004.2055	78401.95116	149722.7634	110854.9941	103236.8606	135023.3975	N/A	150877.8195	105473.5551	94497.87519	125841.2743	105531.9836	124460.7529	51342.03312	68756.36833	135924.6412	56074.48029	99442.25337	99513.42477	87615.88924	57775.14482	101443.6026	104896.4239	84914.17632	69444.76132	37432.84405	93560.75864	59262.63291	126301.3241	106082.6892	33996.83579	102089.2536	140305.1398	139262.532	88510.76948	100243.032	125490.6846	106638.2909	129517.1026	N/A	109719.6786	78097.11029	101819.5331	155098.1431	103426.1415	73675.63682	157587.5424	94991.13796	104829.775	N/A	118173.5459	107177.9264	90973.88261	129738.208	70191.77879	129517.5373	N/A	132751.7987	93572.85134	95217.67646	102788.1088	88570.81521	98786.62547	110767.4626
TAG 54:0; [M+NH4]+@11.36	TAG 54:0; [M+NH4]+@11.36	908.8641	908.8651	11.36	16.6210848	209212.3076	209326.7568	89581.46679	162404.521	184726.6188	163299.2852	157955.6161	47235.49102	29159.93703	128654.2294	67097.30622	38602.21505	66582.85819	66477.52931	95759.15	50466.89128	62203.34198	108863.6266	160612.263	81685.50462	66213.28453	82987.50662	157959.3769	39586.4698	41831.9013	43297.16159	70145.64999	53903.62223	92860.1858	232089.5642	47768.58071	81436.29235	79078.85233	36399.68958	62409.00379	75505.5049	70224.43966	99644.65097	133793.7042	51267.43446	165476.1569	105909.3331	78795.92439	60413.10637	59636.71685	166695.0133	47969.15803	69740.62704	73958.47202	41983.47143	129768.1711	49445.46307	101664.6491	130737.6952	122017.8251	41359.51352	58586.64566	91470.614	79507.88435	53188.82053	74868.45904	73674.01844	57218.40066	41808.83566	87329.11782	53945.02183	56138.10526	33966.88988	36060.91917	58070.61333	271567.6199	88248.26687	96284.94474	80698.63307	91173.6526	79217.35555	64734.03178	58043.41925	73626.44945
TAG 54:1; [M+NH4]+@11.13	TAG 54:1; [M+NH4]+@11.13	906.8485	906.8495	11.13	14.46652118	1062587.917	1015190.829	863355.0482	1007148.616	967971.9372	909076.0209	770244.922	594794.8474	527811.0676	1370467.855	558323.7067	399295.4821	742801.4065	770161.9888	1101514.919	587606.7335	867377.7569	1225978.314	929666.053	713825.2498	602767.984	800871.9287	1346580.34	506264.6884	532804.3619	486858.4323	750632.2252	743795.3505	841217.9765	1637121.063	499372.1545	757715.3095	779641.1426	442715.0994	752747.369	696796.2772	704876.4737	884814.0723	630579.8712	566795.7054	1021169.546	1035990.926	834891.8226	555125.3977	716813.9894	1591289.563	413558.8588	690369.5635	667816.4758	362189.4534	1048158.469	459429.8318	939773.6021	1318300.663	1164246.093	492038.0645	507528.0604	754100.7552	805164.7411	744244.1908	836645.5433	870536.797	720524.5472	713617.4749	804080.4389	609534.042	744462.3203	484549.224	419805.3438	658264.3668	1947843.904	1017041.945	860660.1514	787136.7479	779578.8553	800434.8219	735173.4048	649809.3244	960730.3331
TAG 54:2; [M+NH4]+@10.92	TAG 54:2; [M+NH4]+@10.92	904.8328	904.8338	10.92	16.75516527	3359906.324	2866150.405	2882870.07	2849093.405	2701694.49	2616676.227	2338767.221	2961605.102	3250696.89	4873495.58	2513782.277	1890279.106	3021792.44	2858139.19	4134122.903	2861380.333	3043559.726	3811557.412	2066773.168	2557167.899	2158775.814	2620575.143	4396503.394	2455324.698	2064296.227	2588763.365	2760083.521	3597390.629	2369240.909	2704841.343	2417260.109	2760520.292	3151780.655	2244132.324	3484016.191	2395381.971	2252052.684	2237997.733	2242166.706	2273471.172	1649640.024	3168078.517	2712435.262	2727997.864	3698826.249	4339996.996	1751642.731	2702327.998	1907389.047	1634265.814	2922417.29	2056372.119	3220493.96	3539189.59	3173234.395	2698590.946	2133182.555	2952611.415	3280511.349	3420172.369	3294170.236	3951978.015	3093732.063	2850605.43	2201669.011	2470157.98	3847965.793	2298321.21	2459000.287	2526108.871	4983273.657	4025810.098	3364153.34	2802724.786	3112861.995	2924390.568	2677098.747	2312655.167	3105379.424
TAG 54:3; [M+NH4]+@10.73	TAG 54:3; [M+NH4]+@10.73	902.8172	902.8182	10.73	22.11422958	4793723.978	4047928.503	4250262.094	3799117.417	4701951.555	3701792.774	3279532.804	3238625.214	3160436.845	3291291.969	3098566.07	2569849.676	2508299.951	2628551.091	3194681.153	2807462.741	2674328.78	3239520.258	1565444.573	2099141.674	1877481.331	2293440.142	2597782.649	2174237.979	2506594.335	2277697.732	2210096.473	3185082.798	1555249.424	1713657.787	2110433.018	2463574.729	3306339.382	2582641.712	3059572.522	2911511.44	2166893.269	1652515.356	2471785.182	2399736.637	905989.6639	2614020.171	1892305.779	2105658.223	3493451.218	3285169.281	2384358.707	2874689.662	1319017.846	1931336.973	1980783.9	2431420.792	2059573.448	2347149.044	3754928.025	2539869.476	1696878.285	2636570.672	2288722.68	2949758.13	2961450.802	4020290.383	2810178.597	2583753.548	1217463.09	3071683.627	3328523.037	2549338.443	2760003.203	2071585.693	3603215.298	4153805.384	3631218.119	2572343.334	2727190.226	2850868.92	2193419.47	2437309.326	2917946.108
TAG 54:4; [M+NH4]+@10.56	TAG 54:4; [M+NH4]+@10.56	900.8015	900.8025	10.56	12.21874279	5671418.337	5413465.745	5378853.081	5541815.991	5523719.454	5157462.712	4584428.962	4083119.671	3964449.86	3968459.131	3895808.434	4049933.3	3281628.096	3395576.413	4439008.543	3394136.726	2834951.694	3848014.998	2210063.581	2420206.583	2696442.134	3374008.732	3954384.52	3388820.386	2883221.493	3140236.823	3376591.046	3855742.37	2072509.517	1969076.766	3370221.555	3418144.773	3332858.201	3045211.388	3069290.068	2979359.215	2770795.226	2849726.324	2468425.488	2816500.942	1429234.478	2936850.773	2680957.362	2820543.736	4111353.285	2815459.863	2775174.91	3426544.846	2520820.499	2695908.25	2186036.085	2822448.254	2527676.712	1976798.151	4632021.634	3301197.661	2375334.702	3581441.41	3425171.418	3569135.003	2564435.04	4194686.287	3248785.938	3249567.254	1326374.637	3658118.603	3573423.781	2936991.595	3575162.85	2465165.086	4908146.334	4152175.842	4149273.733	3343310.253	3544510.011	3465328.914	2989669.299	3114218.38	3791397.238
TAG 54:5; [M+NH4]+@10.33	TAG 54:5; [M+NH4]+@10.33	898.7859	898.7869	10.33	11.65556772	5450307.016	5354548.73	5158196.547	5002150.279	5433595.124	5070325.884	4633592.081	3953119.558	3322720.072	4106500.895	3708610.16	3801444.602	3055265.804	3755969.241	3728268.108	3433153.929	2645705.388	3503703.618	2603441.871	2496335.275	3746265.641	3297856.109	3696906.628	3171017.665	2871134.495	3244394.165	3343403.829	3843350.06	2083444.736	1335098.162	3423624.475	3520604.232	3533917.857	2746203.775	2653692.457	2752945.146	2686213.732	2783569.24	2042555.826	2715577.508	1133869.885	2717273.555	2311648.282	3228178.164	4560106.912	2060864.045	2396259.142	4038323.277	2453069.252	2076894.528	2172650.745	3071491.169	2075355.086	2154537.579	4772769.676	3049864.653	2176269.005	3861632.281	3358163.062	3605401.652	2208574.477	5218406.35	2884460.474	2747063.442	1245438.311	3286228.518	3338550.557	2909265.149	3697442.995	2604966.785	6853049.173	4198746.194	3705664.443	2992580.372	3458222.275	3375488.634	3036633.1	3127510.354	3523948.957
TAG 54:5; [M+NH4]+@9.45	TAG 54:5; [M+NH4]+@9.45	898.7859	898.7869	9.45	24.85564031	N/A	N/A	13176.42182	17446.3153	27255.73356	21061.63909	25473.16808	N/A	2751.119768	4139.364549	N/A	7969.464789	11260.40072	4468.132874	6759.039902	6425.670922	59944.83385	19133.14611	N/A	9207.663719	17950.88928	10751.71754	N/A	9812.556965	N/A	47639.86005	3106.489099	39915.20061	19418.82025	44016.17648	N/A	4298.362532	13307.51306	15176.9157	34704.7133	N/A	11746.00337	16137.284	23871.36981	23475.51474	21701.91496	86311.62428	54767.37213	52920.70857	132109.8117	61390.12948	21362.80061	24635.55168	20953.31876	19427.58562	12144.7501	N/A	4492.196088	N/A	39226.20397	77418.4446	9408.467879	N/A	10191.29942	72254.28454	8536.306699	N/A	43557.5334	4820.916496	24647.87109	7988.176797	N/A	N/A	1610.609136	2305.521439	N/A	35908.6561	18872.83287	33764.76127	33973.98996	36226.65537	22999.95596	20924.48315	34798.24649
TAG 54:6; [M+Na]+@10.11	TAG 54:6; [M+Na]+@10.11	901.7256	901.7266	10.11	12.83425667	416842.6441	443940.7957	429860.6877	388791.682	512169.3735	478478.2751	381690.7959	311510.4334	229766.6066	285348.4233	211717.5237	319228.6367	278073.059	246111.9782	206841.931	245733.9333	214201.9654	189214.8106	177278.6578	145197.4353	218154.751	159313.5185	201061.6285	210822.5907	199222.5453	119394.2094	236673.8877	230029.5896	122089.036	93552.39983	231073.1326	267246.6961	239143.881	206546.2798	167263.3667	271427.9139	199050.4542	254970.3712	115210.7732	202605.9533	75749.57456	158977.7068	180793.3509	231127.3449	235498.7129	79712.47547	158847.4057	177299.649	223704.5394	130070.8641	103652.8284	241987.4384	163320.7702	127326.5133	256663.2285	186567.5491	136153.7607	258584.8315	237201.2566	285446.6736	165626.9091	311280.5298	173970.0426	227166.7074	62820.42946	274821.9537	191658.4558	282943.2401	303930.8125	171505.1456	395370.6862	306069.9667	278424.73	228562.3173	231886.8797	230103.1122	244566.5994	257513.6126	206401.8973
TAG 54:6; [M+NH4]+@10.13	TAG 54:6; [M+NH4]+@10.13	896.7702	896.7712	10.13	9.051756884	3858261.868	3911834.63	3709605.419	3656155.066	3916969.447	3596295.983	3326782.352	2883768.364	2037560.745	3366748.313	2802663.813	2871109.489	2783297.49	3136348.043	3395888.555	2827819.959	2236961.78	3570279.005	2622956.338	2122153.693	3226951.55	2884685.109	2979783.844	2830904.592	1794505.485	2225372.872	2621415.64	2962844.522	2244473.828	1002225.354	2528428.78	2358554.376	2923400.094	2155818.437	2113428.471	1789289.723	1827800.458	2268062.214	1134326.813	2138251.101	1025436.664	2232594.539	1851820.222	2491201.499	3421229.001	1530407.819	1226372.445	2933848.373	2710462.825	1226511.949	1941185.507	2935654.627	2169781.948	2377364.333	3239345.923	2621876.693	1926537.188	3114002.482	3366683.796	2637514.401	1325662.882	5326537.65	1865084.92	1646772.786	905613.0234	2502667.487	2526007.437	2589819.524	2639175.875	2246311.096	9754498.271	3267411.724	3089187.964	2721833.283	2757757.709	2726759.643	2609527.853	2485695.964	2774271.586
TAG 54:7; [M+NH4]+@9.98	TAG 54:7; [M+NH4]+@9.98	894.7546	894.7556	9.98	10.40966571	1597484.966	1418706.139	1374370.497	1493428.889	1535723.712	1389560.682	1427555.363	995046.5142	640880.3414	1423836.562	1363864.373	1097179.478	1235993.413	1094340.436	1657283.335	1426111.316	651738.5948	1855514.618	1353800.351	762506.218	1348351.804	1464976.833	1334474.761	1544481.979	625568.4946	1167289.34	976886.7351	1069071.605	1741527.065	402764.5705	1047196.587	691314.5441	1119129.852	776448.0747	833059.5767	390335.8558	583729.938	635042.9995	408457.6752	709235.3585	421981.2221	754404.8949	747124.4838	758308.9944	1165213.298	864580.2103	443337.8545	1228601.07	1618255.042	414818.208	1204666.988	1114780.86	839816.7023	1514551.738	1195705.883	950338.0465	1334829.059	1511126.592	1819678.427	749636.8891	421143.4786	2698527.921	545925.5168	448253.0373	441300.4557	845566.1752	1145780.952	1041982.897	851771.0665	935360.2794	6377521.801	1385039.266	1362002.094	1129630.43	1165239.457	1179717.477	1044025.648	1071015.918	1185801.146
TAG 54:8; [M+NH4]+@9.77	TAG 54:8; [M+NH4]+@9.77	892.7389	892.7399	9.77	11.54253556	342841.4199	335948.7589	291365.8693	304702.0749	335921.2911	296855.8406	295514.2015	161390.8671	98544.69999	224957.2072	322394.464	206536.1933	257331.4109	195820.3509	356481.0157	305178.933	101579.7293	388638.6927	266498.2834	152899.5922	339242.5156	356408.1021	272943.3591	374077.3644	113264.4945	281234.9624	161354.4946	155965.0386	408560.4909	73447.57307	194074.4069	113458.8105	156285.7883	149631.093	167870.1288	43115.01893	89097.92586	124841.9302	65968.32789	133340.5694	45310.44473	111176.8137	153711.1779	94918.44425	164660.4795	205949.294	94893.42693	224666.0697	459307.1125	91262.14616	287198.8186	186075.4578	133836.3562	386446.5816	172057.4758	163218.277	251447.0198	253516.6055	388149.7082	79282.8249	75508.7964	407863.951	82378.08353	62292.18323	85182.88044	169947.1914	242027.0898	220747.3838	153011.998	212569.4588	1370100.657	242792.3531	263899.0607	235490.4389	203045.7858	195760.8432	208849.001	195491.5519	241294.9437
TAG 55:1; [M+NH4]+@11.26	TAG 55:1; [M+NH4]+@11.26	920.8641	920.8651	11.26	31.03308044	45710.82141	40310.34025	34604.5008	31312.78818	N/A	31301.48197	25217.17672	N/A	16141.65113	53963.76424	N/A	N/A	43672.32834	32946.04784	58624.09018	27150.88716	N/A	88675.30172	65920.6908	N/A	29285.30044	45558.98219	N/A	28974.68095	N/A	19452.88274	32321.69044	37069.26891	84270.28872	81615.57898	28668.46581	30596.85099	27941.38909	N/A	N/A	6519.211667	38618.18685	38374.79439	38662.1812	N/A	60923.69998	N/A	48806.66251	36553.32527	43676.50974	73329.70909	12397.68244	40922.35593	42334.04649	N/A	N/A	N/A	66443.71384	116027.3942	44651.98896	N/A	33609.01767	50091.12805	53073.91292	20120.11388	39975.60069	28785.45534	23048.34352	N/A	56910.94279	N/A	N/A	23315.83621	9092.312575	42309.61256	92393.78045	72696.46886	48521.86594	42545.95838	37836.856	33090.69946	37516.36167	32928.91321	35572.22302
TAG 55:2; [M+NH4]+@11.03	TAG 55:2; [M+NH4]+@11.03	918.8485	918.8495	11.03	19.79370312	44178.1929	35229.93301	38064.62624	46833.72735	47985.67481	55713.80447	58746.99825	N/A	55293.35067	91356.54632	N/A	39633.18506	66224.75123	58031.40167	92240.34831	N/A	74781.92503	104485.7849	81019.3309	49165.38696	44654.71982	63893.37852	98446.52866	56244.3893	37454.23377	N/A	54657.99812	73613.05849	70622.22069	83608.24741	N/A	44215.91277	63467.41183	34918.8512	73662.68552	24277.54306	51675.19014	59136.16963	48654.91518	65464.64106	43283.10964	86080.50347	65683.8469	41365.37695	86543.75301	100425.4142	48768.50505	72527.6338	52844.63573	40980.41614	83617.39175	23532.93135	92670.75034	113338.406	75589.05467	50685.39873	N/A	60202.4207	N/A	58849.02555	66194.08615	77184.0516	57974.03528	55069.67777	67007.60232	32308.34931	76334.74964	46359.46566	41852.72545	34382.77153	91783.47703	91398.13225	73147.08471	64304.88714	55646.28965	55413.85969	53011.2681	59850.88702	60415.9014
TAG 55:3; [M+NH4]+@10.23	TAG 55:3; [M+NH4]+@10.23	916.8328	916.8338	10.23	13.6049314	308000.6185	284115.1857	229625.4637	308956.4052	218471.4405	197416.5553	185171.7038	212850.0101	305462.4637	286410.5935	225810.7004	191023.4365	276048.1239	272280.9243	299247.2748	307019.7687	181145.4091	276493.8911	236712.459	243086.3515	208363.0551	253146.2048	323296.9954	223172.0522	300345.9953	286434.3397	256054.9119	290328.5479	313078.7449	216679.7654	234687.2899	185429.2468	256049.7924	292383.2154	283111.4713	253533.8701	262120.9779	234386.3152	236553.9584	196901.0088	232541.7316	274054.4269	263582.1533	258474.806	328470.5997	223567.344	235212.8835	269824.2901	265491.6271	221082.77	304539.2217	268239.1645	269083.7541	236003.4528	328416.6978	250580.1998	275429.089	319402.3318	329708.7825	257640.7421	247742.6703	288732.7123	274633.6228	225734.7097	242175.8518	226665.4054	299218.0606	187582.6483	306370.0147	290222.7451	226977.0589	299478.6879	318830.2268	230145.3899	232792.7304	279983.3632	218966.7895	259138.4001	285705.7059
TAG 55:3; [M+NH4]+@10.84	TAG 55:3; [M+NH4]+@10.84	916.8328	916.8338	10.84	19.57483897	N/A	51172.93416	50283.65003	55948.99639	64087.10562	55151.32571	34079.35945	60494.14217	51922.72114	79544.05433	77842.05455	26928.92687	53958.72885	55363.09683	76153.67937	75972.41854	48070.16491	87407.80051	29776.02389	43899.19995	28239.63989	53893.34901	75787.58458	50723.84153	35724.06175	62225.00959	44162.30549	69189.9537	37900.28429	50116.62322	42548.59584	44352.98963	53237.29042	39807.33481	64013.89163	33194.5973	41559.17843	N/A	42110.23514	51797.01319	18715.26908	55190.25423	25949.59026	40499.64007	91706.45337	53577.54317	48472.73832	56198.46109	41370.38036	53024.84082	59051.49395	47653.97227	56378.72966	82419.64773	58566.58013	58925.51316	51451.02126	56782.25791	73715.1468	59740.89798	77849.10638	73889.65223	65202.50971	45692.7129	34416.88196	50602.40039	70576.21584	50976.71773	52431.19632	30518.45736	92413.59683	77883.11254	69128.6001	47921.91121	45479.66003	61943.55167	54948.84015	48891.62497	55213.94679
TAG 55:4; [M+NH4]+@10.62	TAG 55:4; [M+NH4]+@10.62	914.8172	914.8182	10.62	37.60758531	45000.19906	45212.98088	37787.43449	44750.83185	36974.76738	36079.32923	N/A	32261.5161	26308.00167	31966.01621	47779.32705	33577.54034	30019.56802	N/A	N/A	30503.47145	21168.3172	45219.93514	18691.32238	26597.00463	28638.43664	24262.90758	34805.32061	18847.42963	14819.79942	22001.54865	8940.14693	29300.45011	29565.78676	18069.42605	31952.51819	22947.4045	22830.70578	31136.6046	30646.47721	14251.53269	33739.19813	27580.41278	29426.04505	N/A	N/A	20671.52287	21206.70077	25903.59933	16016.73094	N/A	35459.15615	48648.09848	31034.5088	24795.23929	40292.17033	N/A	13105.98739	50474.1154	46056.69479	27996.14779	16419.20491	27175.93301	27369.79259	27999.06944	25212.46338	N/A	28073.65618	20254.25719	14597.10148	21424.06523	N/A	26099.24259	N/A	N/A	63454.14733	51531.65376	32061.61315	30710.50098	21159.45592	20988.52043	22545.36421	N/A	23920.69581
TAG 55:5; [M+NH4]+@9.90	TAG 55:5; [M+NH4]+@9.90	912.8015	912.8025	9.9	13.15465331	44324.56846	57373.01185	45314.67495	53692.9002	49279.51115	41143.73338	39174.4885	33643.64988	31596.51319	30897.10939	37436.05466	33251.278	48758.60511	29099.91671	43312.11279	45955.19162	22153.4523	59030.57259	42206.28626	29358.5821	56358.71846	55609.01102	72093.33462	33154.47848	32908.76007	49121.59331	35256.65521	31498.52536	55794.60454	35917.85522	34106.05878	24639.23648	38051.61499	40531.32147	27015.55021	19335.75455	31345.52997	25318.84005	25856.04977	27220.86632	14303.8166	68201.54969	27419.95097	30865.78907	48410.61495	45837.79847	23116.14964	48047.03651	53925.44182	8708.942198	44908.47705	59323.60256	45541.03825	41338.82764	37725.80376	40887.48424	24439.16456	46220.70171	47827.3824	34404.67429	17970.61515	61373.28335	34027.21525	37695.03218	37241.78735	15068.18982	37945.25317	23893.68994	44709.91059	26870.71093	53144.77826	44391.41285	41737.02489	30810.13862	37871.52754	34342.68397	37894.77918	30843.32149	39343.62166
